id,address,city
101561,"41, Peco Road, Badami Bagh  ",Lahore
101562," 306, Siddiq Trade Centre, 72-Main Boulevard, Gulberg ",Lahore
101563,"Somi Centre Stop, Kot Lakhpat, Near Hamdard Chowk ",Lahore
101565,"Sargodha Road, Kabar Market, Faislabad",Lahore
101579,"4-A Main Jail Road, Mozang Chungi, Opp. Nirala Sweet, Lahore",Lahore
101580,"109, Lytton road, Lahore",Lahore
101581,"Trafco House, 1C/1, Canal Bank Road, Canal Park, Gulberg II, Lahore",Lahore
101582," 48,Railway Mall Godam,Peco Road,Badami Bagh ",Lahore
101583,"30-Urdu Nagar, Near Akbar-e-Azam, Shadi Hall, Gulshan-e- Ravi, Lahore",Lahore
101585,"Towerwala Plaza,17-B 1 B 2, 1st Floor, Ghalib Market, Gulberg III, Lahore, Pakistan",Lahore
101586,"14-Ulma Academy, Mansoora Market, Multan Road, Lahore, Pakistan",Lahore
101588,"G-10, Rex Hotel Plaza, Boharawala Chowk, 6-Allama Iqbal Road, Lahore",Lahore
101589,"City Car Centre, Ground Floor, 16-Montgomery road, Lahore, Pakistan",Lahore
101590,"Montgomery Road, Awami Auto Market, Lahore, Pakistan",Lahore
101591,"Bashir Centre, Montgomery Road, Lahore, Pakistan",Lahore
101592,"45,Peco Road,Badami Bagh ",Lahore
101593,"Al Rafiq Market, 10 Montgomery road, Lahore, Pakistan	",Lahore
101594,"Gulistan House, 4-Montgomery Road, Lahore, Pakistan.	",Lahore
101595,"Sadaat Auto Market, Montgomery Road, Lahore, Pakistan",Lahore
101596,"Babu Market, 10-Montgomery Road, Lahore, Pakistan",Lahore
101598,"52-Transport House, Badami Bagh, Lahore",Lahore
101599," 8-Montgomery Road, Lahore, Pakistan	",Lahore
101600,"Sadaat Market, 8-Montgomery Road, Lahore, Pakistan",Lahore
101601," Qureshi Decoration,117 Montgomery Road,",Lahore
101602,"Ishfaq Auto Market, 10-Montgomery Road, Lahore, Pakistan",Lahore
101619,"114-115,Peco Road,Badami Bagh   Ci",Lahore
101632,"Salamt Pura Stop,G.T. Road",Lahore
101668,"Atta Buksh Road, Attari Saroba, 17-KM. Ferozepur Road, ",Lahore
101670,"149, Hotel Meteropole, Club Road, ",Lahore
101675,"22-A, Queens Road, ",Lahore
101677,"114, Gulberg Road, ",Lahore
101683, 17 McLeod Road,Lahore
101704,"50-E, Main Gulberg, Behind Mcdonald, ",Lahore
101707,"14-Km. Multan Road, Near Uni-Foam Factory, ",Lahore
101710,"Plot No.20, Attari Ind'l Estate, 18-KM. Ferozepur Road,",Lahore
101711,"24-Naqi Road,Anarkali ",Lahore
101717,"#21, 2nd Floor, Barkat Ali Khan Centre, 101-Circular Road, ",Lahore
101722,"Opp:Railway Goods Office,Near Dry Port Moghalpura",Lahore
101724,"19-1st Floor, Sadiq Plaza, 69-Shahrah-e-Quaid-e-Azam,",Lahore
101726,"12-A-S, Gulberg-II,",Lahore
101745,"7, Auriga Complex, Main Boulevard, Gulberg-II,",Lahore
101748," 89-F, Jail Road, ",Lahore
101754,"101-S, Quaid Azam Industrial Estate,",Lahore
101757,"Shop 2, Hermanie Cernter rang mehal",Lahore
101764,"HI-TECH INDUSTRIAL CONTROLS,",Lahore
101767,"110/3, Muslim Park, Ghari Shahu, Allama Iqbal Road,",Lahore
101768,"AUTOMATION & CONTROL DIVISION, 18-C, Liberty Market, Gulberg-III, ",Lahore
101770,"37-C, Khayaban-e-Shahbaz,",Lahore
101772,"54-3rd Floor, Hafeez Centre, Gulberg III,",Lahore
101773," 78, 3rd Floor, Hafeez Centre, Gulberg III, Lahore, Pakistan	",Lahore
101775,"R-B-2, Fl. No. 1, Awami Complex, 3rd. Flr., 1-4, Usman Blk., New Garden Town, Lhr.",Lahore
101776," Suit No 27, Ground Floor, Abrar Buisness Centre, 25-Main Wahdat Road, Lahore, Pakistan",Lahore
101778,"66-A, 4th Floor, Hafeez Centre, Gulberg III, Lahore, Pakistan",Lahore
101779," Aprt # 33-C-III, Chenab Block, Allama Iqbal Town, ",Lahore
101780,"30-G , Patiala Complex , 2-Link Mecleod Road , Lahore , Pakistan.	",Lahore
101781,"Shop # 30, 3rd Floor, Hafeez Centre, Main Boulevard, Gulberg III, Lahore, Pakistan	",Lahore
101783,"Kothalia Mension Building, 2-Mecleod Road, Lahore",Lahore
101784,"Suit # 17, 3rd Floor, Leed Centre, Gulberg-III, ",Lahore
101785,"61-G, Raja Centre, Main Boulevard, Gulberg II, Lahore, Pakistan	",Lahore
101786,"Shop # 89, 4th Floor, Hafeez Centre, Gulberg III, ",Lahore
101788,"Suite No. 18-F, Raja Centre, Main Boulevard, Gulberg II,	",Lahore
101789,"47-1st Floor , Hafeez Centre , Gulberg III , Lahore",Lahore
101790,"118 B, Garden block, Garden Town, Opp to Daewoo Terminal,",Lahore
101791," 6-Civic Center, Suit # 4, 1st Floor, Moon Market, Faisal Town, ",Lahore
101824,"46-Brandreth Road, ",Lahore
101827,"State Life Building 15-A, 38, Sir Aga Khan Road, P.O. Box : 293,",Lahore
101830,"18-24, Farid Plaza, 65 Shadman,",Lahore
101832,"29-M, Civic Centre, Model Town (Ext.),",Lahore
101833,"Room # 5, 1st Floor, AG Market, 5-C-1 Block, Faisal Town, ",Lahore
101835,"18th KM, Ferozepur Road,",Lahore
101838,"25-Empress Road, Opp. Police Lines, ",Lahore
101848,"90-D/3, Canal Park, Gulberg-II",Lahore
101849,"Dodhy Building, 14-B, Davis Road, ",Lahore
101854,"125/2, Near Galaxy Plaza, Ferozepur Road, ",Lahore
101908,"41 -C 1 Faisal Town,",Lahore
101923,"Rehman House, 62 Mozang Road, Lahore, Pakistan.",Lahore
101924," Abacus House, 4-Noon Avenue, Main Canal, ",Lahore
101935,"4th Floor, Building # 2, Software Technology Park, Egerton Road,  ",Lahore
101939,"360/2, Q-Commercial Area, D.H.A., ",Lahore
101940,"Avais Chamber 1/C-5, Sikander Malhi Road, Canal Park, Gulberg II,  ",Lahore
101941,"24-Ferozepur, Road, ",Lahore
101943,"1-Mehar Din -Abdul Sattar Road,Badami Bagh ",Lahore
101950," 64-A, Sector A-1, Township, ",Lahore
101953," 6-E, Block H, Gulberg-II, ",Lahore
101967,"1ST FLOOR, INTERNATIONAL BAKER BUILDING, GHALIB MARKET, GULBERG-III, LAHORE",Lahore
101969," Montgomery Road, Lahore, Pakistan	",Lahore
101970,"Gulistan House, 4-Montgomery Road, Lahore, Pakistan.	",Lahore
101971,"Shop # 8, Montgomery Road, Sadaat Market, Lahore, Pakistan	",Lahore
101972,"Sadaat Market, 8-Montgomery Road, Lahore, Pakistan	",Lahore
101974,"Babu Market, 10-Montgomery Road, Lahore, Pakistan	",Lahore
101975,117 maqoni park lahore,Lahore
101977,"G-2, City Car Centre, 16-Montgomery road, Lahore, Pakistan",Lahore
101978,"8-Montgomery Road, Lahore, Pakistan",Lahore
101979,"Shop No. K-2/3 to K-2/6, Nr. Premier Arcade, Chaudry Khaliq-uz-Zaman Road, Main Gizri, Clifton, Karachi, Pakistan.",Lahore
102000,"P-20, LCCHS, Defense, Phase-1, Cantt.,",Lahore
102003,"Bldg. 7-C/1, Hall-1, Faisal Town, 2nd Floor, Civic Center, ",Lahore
102007,"2, 2nd Flr., Ahmad & Shafi Plaza, 13 Fane Road, Near State Bank, The Mall, ",Lahore
102008,"Suit # 13-A, Block-H, Gulberg-II, Near Sherpao Bridge,",Lahore
102012,"6th Floor, LDA Plaza, Egerton Road, ",Lahore
102015,"4-A, Old FCC, Ferozpur Road, ",Lahore
102016,"Suite # 427, 4th Floor, Sadiq Plaza, 69 The Mall, ",Lahore
102018,"10-KM Raiwind Road, Near Woodland Wildlife Park, ",Lahore
102036,"1-A, Danepur Road, GOR-1,  ",Lahore
102046,"Provincial Headquarter NADRA, House # 14/1, Sarwar Road, Cantt,",Lahore
102053,"Suite No. 8, 4th Flr, Davis Hytes, 38-Davis Road,",Lahore
102062,"940-B, Maulana Shaukat Ali road,",Lahore
102080,"10,11,13- Shamshad Market, Circular Road, Rivali Cinema, Railway Station,",Lahore
102081,"Al-Sheikh Market, Australia Chowk, Near Railway Station,",Lahore
102082,"951-B, Molana Shaukat Ali Road, Faisal Town,",Lahore
102100,Ghazi Road DHA Lahore,Lahore
102101,"Shop # 4, Prince Cinema Building, 30-Abbot Road,",Lahore
102102,"2-C, Al Shajar Building, Neela Gumbad,",Lahore
102103,"Khokhar Chowk, Opposite Al-Jannat Shadi Hall, College Road,",Lahore
102104,"Shop # 7, Ground Floor, Farooq Centre, Lahore Hotel,",Lahore
102105,"Shop No 14, Al Habib Market, 36-Mcleod Road,",Lahore
102106,"2.5 Km,Defence Road, Off Bhobtian Chowk, Raiwand Road,",Lahore
102107,"43/D, Block N, Gulberg II,",Lahore
102108,"74-Lytton Road, Saadi Park, Mozang,",Lahore
102109,"Shop No 15, Duaba Complex, Mcleod Road,",Lahore
102110,"4-G, Muslim Market, Mcleod Road,",Lahore
102111,"60-Lytton road,",Lahore
102112,"38-A,  Nr. Venus Cinema, Multan Road,",Lahore
102113,"Lyric Stop,99-Multan road,",Lahore
102114,"Shop No. 4, 137-A, Near Grand Battery Stop, Multan Road, ",Lahore
102115,"National House, 3rd Floor, 47-Shahrah-e-Quaid-i-Azam,",Lahore
102116,"Shop No 14, Basement Muslim Market, 59-Mcleod Road,",Lahore
102117,"78-Mcleod Road, 21-Gaba Market,",Lahore
102118,"86-Mcleod Road,",Lahore
102119,"89-Mcleod Road,",Lahore
102120,"Shop No 3, 84 Mcleod Road, Duaba Complex,",Lahore
102121,"89- Mcleod Road,",Lahore
102122,"36-Mcleod Road,Shop No 13 Al Habib Market,",Lahore
102123,"7- Al Fatah Market, 88 Mcleod Road,",Lahore
102124,"89-Mcleod Road, ",Lahore
102125,"Shop No 11, Duaba Complex, 84-Mcleod Road,",Lahore
102126,"Mool Chand Street, Nila Gumbad,",Lahore
102127,"86-Mcleod Road, ",Lahore
102128,"23-Montgomery Road, ",Lahore
102129,"Block A, Store Market, Model Town,",Lahore
102130,"Hussain Plaza, Shop No 2, 9-Montgomery Road,",Lahore
102131,"17-Montgomery Road,",Lahore
102132,"10-Montgomery Road,",Lahore
102133,"Shop# 68, 77 Super Auto Market, Chubarji Chowk, ",Lahore
102134,"Shop No-5, 92-F, Main Market, Gulberg II,",Lahore
102135,"313 , Circular Road , Badami Bagh ,",Lahore
102136,"Chughtai Auto Market, 10-Montgomery Road,",Lahore
102138,"55-General Bus Stand, Badami Bagh, ",Lahore
102139,"21- Al-Shams Auto Market, Badami Bagh,",Lahore
102140,"31-Montgomery Road,",Lahore
102141,"Basement # 1, Faisal Market, 3-Main Hall Road, ",Lahore
102142,"Opp Gulistan Cinema, 6-Ground Floor, City Car centre, 16-Montgomery Road,",Lahore
102143,"Haji Saleem Market, 10-Montgomery Road,",Lahore
102144,"13-B, Block-K, Johar Town, Shaukat Khanum By-Pass,",Lahore
102145,"75-B, Block-L, Gulberg III, Ferozepur Road, ",Lahore
102146,"Haji Saleem Centre, Shop # 6, 10-Montgomery Road, ",Lahore
102147,"Ishfaq Auto Market, 10-Montgomery Road,",Lahore
102148,"23-Al-Shams Market, Badami Bagh,",Lahore
102149,"59-Super Auto Market, Bhawalpur Road, Chowk Chouburji,",Lahore
102150,"Babu Auto Market, 10 Montgomery Road,",Lahore
102151,"33-F, Main Market, Gulberg II,",Lahore
102152,"21,22 Kosar Centre, Main Circular Road, Badami Bagh,",Lahore
102153,"21-Montgomery Road, ",Lahore
102154,"Shop No. 5, Under Masjid Ghousia, Circular Road, Badami Bagh, ",Lahore
102155,"8-Montgomery Road,",Lahore
102156,"51-Montgomery Road,",Lahore
102157,"Shop # 21, Al-Shams Auto Market, General Bus Stand, Badami Bagh,",Lahore
102158,"17-C, Montgomery Road,",Lahore
102159,"14-N, Industrial Area, Gulberg-II, ",Lahore
102160,"10 - Kausar Centre, Badami Bagh, ",Lahore
102161,"2 , Shams Auto Market , Badami Bagh ,",Lahore
102162,"Shop # 10, Badami Bagh Centre, Badami Bagh,",Lahore
102179,"13, 3rd Floor, Leeds Centre, Main Boulevard, Gulberg-III,",Lahore
102181,"Office No. 4, Nizam Building, 318 Ravi Road, ",Lahore
102182," 8-G/III, Model Town,",Lahore
102195,"951-N, Samanabad, ",Lahore
102198,"40/A1, Peco Road, ",Lahore
102201,"110/1-R, Phase-II, D.H.A,  ",Lahore
102203,"House # 491/G-1, Johar Town,",Lahore
102210,"1st Floor, Rana Chambers, Old Anarkali Chowk, ",Lahore
102331,"28-B-1, Johar Town,",Lahore
102334,"370 Mehran Block, Allama Iqbal Town, ",Lahore
102337,"28-B-1, Johar Town,",Lahore
102362,"Office # 15, 2nd Floor, Lahore Center, Gulberg-III, Main Boulevard, ",Lahore
102364,"65-H, Gulberg-III, ",Lahore
102365,"Ferozepur Road,",Lahore
102366,"Near Secretariat, Lower Mall,",Lahore
102367,"370 Mehran Block, Allama Iqbal Town,",Lahore
102378,"66-Main (1st Roundabout), Samnabad,",Lahore
102379,"91-1st Floor, Commercial Area, Cavalry Ground, Cantt, ",Lahore
102380,"C-II, Johar Town, ",Lahore
102415,"28-B-1, Johar Town,",Lahore
102449,"28-B-1, Johar Town, ",Lahore
102459,"13-Hunza Block, Main Boulevard, Allama Iqbal Town, ",Lahore
102460,"66-Main (1st Roundabout), Samnabad, ",Lahore
102461,"91-1st Floor, Commercial Area, Cavalry Ground, Cantt, ",Lahore
102462,"79-Ferozpur Road, Icchra,",Lahore
102463,"Quaid-e-Azam Campus,",Lahore
102464,Sheikh Abdul Qadir Jillani (Out fall) Road.,Lahore
102465,"32-B, Wahdat Road, New Muslim Town, ",Lahore
102466,"29-C/1, Ghalib Road, Gulberg-III, ",Lahore
102520,"21- Km, Ferozepur Road,",Lahore
102527,"178-G, Liberty Plaza, Liberty Market, Gulberg III,",Lahore
102528,"219-1-B-II, Abu bakar Road, Township,",Lahore
102529,"61-G, Commercial Area, Defence,",Lahore
102530,"12km Sheikhupura Road, Near Sufi Soap Factory, Liberty Town,",Lahore
102531,"10-KM, Shah Khalid Town, Ferozwala, Shadran Town,",Lahore
102532,"G-64, D.H.A,",Lahore
102533,"1 B/C, Mahmmod Kasuri Road (Hussain Chowk), Gulberg III (World Fashion Cafe Building),",Lahore
102534,"177-2-B-II, Abu bakar Road, Near Barkat Chowk, Township, ",Lahore
102535,"Aruj House,1-Km Raiwind Road,",Lahore
102536,"Shop 30 and 31, Bhandara Centre, Icchra, ",Lahore
102537,"14-G, Empire centre, Main Boulevard Gulberg II,",Lahore
102538,"68-Khanum Bazar, Anarkali,",Lahore
102539,"63-Khanum Bazar, New Anarkali, Lahore, Pakisitan.",Lahore
102540,"Shop No 7, Tariq Shopping Centre, 4-Commercial Zone, Liberty Market,",Lahore
102541,"4-Khanum Bazar, Anarkali, ",Lahore
102542,"4-C, Tariq Shopping Centre, Opp Babar Plaza, Liberty Market, Gulberg III,",Lahore
102543,"Street # 7, Officers Colony,Walton Road,",Lahore
102544,"Y M C Building ,16-Sharah-e-Quaid-e-Azam (Mall road) ,",Lahore
102545,"Shop # 32-G, Babar Plaza, Liberty Market, Gulberg III, ",Lahore
102546,"Bazar Hakeem Wala, Choota Sanda,",Lahore
102547,"Fortess Stadium, Lahore Cantt",Lahore
102548,"Shop No 9, Dupatta Gali, 4-Commercial Zone, Liberty Market, Gulberg III,",Lahore
102549,"Shop No 16, Mall Plaza, The Mall,",Lahore
102550,"  30-Mall Mansion , The Mall	",Lahore
102551,"11-chourdary Plaza, Main Boulevard, Defence Chowk,",Lahore
102552,"Shop # MDF-05, Mezzanine Floor, City Towers, Gulberg II, ",Lahore
102553,"30-A, Link road, Model Town, Link Road, ",Lahore
102554,"Main Boulevard, Cavalry Ground, Railway Crossing, Under The Bridge,",Lahore
102555,"70-Commerical Zone, Cavalry Ground, Lahore, Cantt,",Lahore
102556,"Shop No. GF-21, City Tower, 6-K, Main Boulevard, Gulberg II,",Lahore
102557,"Muhammad Ali Chowk, Abu Bakar Road, Township, ",Lahore
102558,"13-Khanum Bazar, Anarkali,",Lahore
102559,"8-G, Muqaddas Plaza, Fiaz Road, New Anarkali,",Lahore
102560,"162-S, Small Industrial Area, Kot Lakhpat",Lahore
102561,"Office # 26, 2nd Floor, Hafeez Centre, Gulberg III,",Lahore
102562,"10-Montgomery Road, ",Lahore
102563,"52-Transport House, Badami Bagh,",Lahore
102564,"N38, R319 – Circular Road, Outside Masti Gate, Badami Bagh,",Lahore
102565,"10-Montgomery Road,",Lahore
102566,"3-B, Aiwan-e-Mashriq, Montogomery Road,",Lahore
102567,"22-Nizam Market, Circular Road, Badami Bagh,",Lahore
102568,"52-General Bus Stand, Badami Bagh, ",Lahore
102569,"20-A, Bund Road, Chowk Yateem Khana,",Lahore
102570,"23-G, Kausar Centre, Badami Bagh, ",Lahore
102571,"LG-12, Auto Centre, Badami Bagh,",Lahore
102572,"131, Multan Road, NR. UBL Bank, ",Lahore
102573,"113/6, Industrial Estate, Kot Lakhpat,",Lahore
102574,"Shamim Square, Shop No 8/A, Ground Floor, Gulberg II,",Lahore
102575,"324-Alhadeed Market, Off Railway Road, ",Lahore
102576,"Plot # 8, H block,K Sabza Zar scheme, ",Lahore
102577,"17/B, Montgomery Road, ",Lahore
102633,"49/D-1, Gulberg-III, ",Lahore
102636,"1st Floor, Gardee Trust Bldg., Thoronton Road, ",Lahore
102638,"2-Abdul Qayyum Road, Badami Bagh, ",Lahore
102645,"Khursheed Begum Road, 1.5 km off Narowal Road, Near Muridke, ",Lahore
102658,"Main College Road, Near Science College, Township, ",Lahore
102659,"College Road, Township,",Lahore
102660,"10-Sanda road,",Lahore
102661,"896 , Poonch Road, Samnabad,",Lahore
102664,"Satluj Block, Moon Market, Allama Iqbal Town,",Lahore
102671,"18, 19-Civic Centre, Gulshan-e-Ravi,",Lahore
102676,"18,19-Civic Centre, Gulshan-e-Ravi, ",Lahore
102678,"17-Civic Centre, Gulshan-e-Ravi, ",Lahore
102683,"20/21-E, Maulana Shaukat Ali Road, Near Jinnah Hospital, ",Lahore
102686,"860-C, Near Akbar Chowk, Maulana Shaukat Ali Road, Faisal Town,",Lahore
102687,"43-N, Gulberg II,",Lahore
102697,"301-R, Block, Phase II, DHA,",Lahore
102705,"18-Hall Road, ",Lahore
102707,"UGF-53-54, Central Plaza, Barkat Market, New Garden town, ",Lahore
102708,"3-Hall road , Faisal Market ,",Lahore
102710,"Main Boulevard, Gulberg II, ",Lahore
102713,"Shop # 14 & 15 G, Aziz Plaza, Hall road,",Lahore
102715,"Shop # 14 & 15 G, Aziz Plaza, Hall road,",Lahore
102716,"G-13, Umar Plaza, Hall Road, ",Lahore
102720,"18-Hall Road,",Lahore
102743,"Rehman House, 62 Mozang Road,",Lahore
102799,"Rehman House, 62 Mozang Road, Lahore, ",Lahore
102802,"Auto, Center  1 , Badami Bagh Lahore,	",Lahore
102803,"44-Ferozepur Road, ",Lahore
102804,"26-Main Road, Samanabad, ",Lahore
102805,"10 Km Main Multan Road Chunghi, Hanjerwal, ",Lahore
102806,"Office # 43-Main Road, Samanabad, ",Lahore
102807,"21-Shahrah-e-Fatima Jinnah, ",Lahore
102808,"45-Main Road, Samanabad,",Lahore
102809,"10- Queens Road ,",Lahore
102810,"104-Main Market, New Samanabad,",Lahore
102811,"3-B Jail Road,",Lahore
102812,"46-Main Road, Samanabad,",Lahore
102813,"22-Abbot Road, ",Lahore
102814,"24/11, Jail Road, ",Lahore
102815,"Qaumi Ittehad Tajir, 18-A, Jail Road,",Lahore
102816,"30-Urdu Nagar, Near Akbar-e-Azam, Shadi Hall, Gulshan-e- Ravi, ",Lahore
102817,"68-Mozang Road,  ",Lahore
102818,"28/3 , Jail Road ,",Lahore
102819,"25/II, Jail Road,",Lahore
102820,"24/11 , Jail Road ,",Lahore
102821,"72-Main Road, Samanabad,",Lahore
102822,"Umar Arcade, 22-Queens Road,",Lahore
102823,"15-Jail Road, Lahore,",Lahore
102824,"16-Shahrah-e-Fatima Jinnah,",Lahore
102825,"16 L Gulberg 3 Lahore,",Lahore
102826,"64 b Main Road Samanabad,",Lahore
102827,"9-Main Jail road, Lahore, ",Lahore
102828,"110-Main Road, Samanabad,",Lahore
102829,"37 E, Maulana Shaukat Ali road, ",Lahore
102830,"15-Jail Road,",Lahore
102831,"3-A , Jail Road ,Opposite Nirala Sweets,",Lahore
102832,"54 Industrial Area, Gulberg III,",Lahore
102833,"182-Bund Road, ",Lahore
102834,"16-A , Jail Road, ",Lahore
102835,"16-C, Temple Road, ",Lahore
102836,"43-Main road Samanabad, ",Lahore
102837,"8-Jail Road, Qurtaba Complex, ",Lahore
102838,"57-Main Road, Samanabad,",Lahore
102894,"142- Butt Mansion, Ferozepur Road, Ichhra,",Lahore
102900,"25-Poonch Road,",Lahore
102915,"159-G, Opposite. Edhi Cntre, Commercial Market, DHA, ",Lahore
102920,"13-G, Flat Opp. PSO Pump, Main Road, Faisal Town,",Lahore
102922,"Satluj Block, Moon Market, Allama Iqbal Town,",Lahore
102936,"150-H, DHA, Cantonment,",Lahore
102937,"324 THIRD FLOOR, PACE M.M. ALAM ROAD , GULBERG III, ",Lahore
102944,"Civic Centre, Gulshan-e-Ravi,",Lahore
102945,"18,19-Civic Centre, Gulshan-e-Ravi,",Lahore
102947,"17-Civic Centre, Gulshan-e-Ravi,",Lahore
102949,"44 AFCC, Gulberg IV,",Lahore
102951,"19 LG Abrar Busniess Center, Wahdat Road,",Lahore
102952,"8, Abok Road,",Lahore
102956,"1st Floor, 42-B2, Gulberg III, ",Lahore
102958,"Chowk Choburji, ",Lahore
102959,"20/21-E, Maulana Shaukat Ali Road, Near Jinnah Hospital,",Lahore
102963,"79-D-1, Main Boulevard, Gulberg III, ",Lahore
102970,"Near Barkar Chowk, Township, ",Lahore
103053,"Building no 6-P Model Town Extension,",Lahore
103054,"35 D/E Ali Block, New Garden Town,",Lahore
103055,"16-Civic Centre, Hamdard Chowk, Town Ship Lahore,",Lahore
103056,"29-C, Noon Avenue, Main Canal Road, Muslim Town, ",Lahore
103057,"3-C Zafar Ali Road,",Lahore
103058,"6-A, New Muslim Town (Facing Canal),",Lahore
103059,"Suite No 17, 5th Floor, Shan Arcade, New Garden Town,",Lahore
103060,"22/B, Ali Block, Opp Barkat Market, Main Boulevard,",Lahore
103061,"176-3-C-1 Town Ship, Opp.osite Chauras Tanky, Green Town,",Lahore
103062,"234-Ferozpur Road, Near Ichhra Canal Bridge,",Lahore
103065,"43, Allama Iqbal Road, Railway Plaza, Chowk Garhi Shahu,",Lahore
103220,"41-E, Street No. 6, Cavalry Ground,",Lahore
103228,"113-E-1, GULBERG III, LAHORE,",Lahore
103238,"83-The Mall, Lahore,",Lahore
103239,"12-13, First Floor, Shan Plaza, Karim Block, Allama Iqbal Town,",Lahore
103243,"Shop No 3, Jamia Masjid, E-Block, PCHS, Cantt, ",Lahore
103244,"124-H, Model Town, ",Lahore
103253,"NESPAK House, 1-C, Block- N, Model Town Extention,",Lahore
103257,"25-D/1, Gulberg III,",Lahore
103271,"Suite No 7, 16-L, Mini Market, MM Alam Road, Gulberg II, ",Lahore
103316,"9- Mubarak Market, 1st Floor, 333-Circular Road, Badami Bagh,",Lahore
103317,"Unit 1: Taj Chamber, Auto Market, Badami Bagh",Lahore
103318,"18-Km, Multan Road,chung  ",Lahore
103319,"313, Circular Road, Badami Bagh,",Lahore
103320,"1-B, Al-Nasir Plaza, 97-Badami Bagh,",Lahore
103321,"52, Badami Bagh,",Lahore
103322,"27, L.M.C. Market, General Bus Stand, Badami Bagh,",Lahore
103323,"13-KM, Sheikhupura Road, ",Lahore
103324,"57- Badami Bagh,",Lahore
103325,"8 K. M Sheikhupura Road,",Lahore
103326,"N38, R319 – Circular Road, Outside Masti Gate, Badami Bagh, ",Lahore
103327,"Apt # 3, 3-C1, Sameer Plaza, Civic Centre, Faisal Town,",Lahore
103328,"F-39 Auto Centre, Badami Bagh,",Lahore
103329,"Shop No. 1, Ground Floor, Kausar Centre, Badami Bagh,",Lahore
103330,"11-L.M.C Market, Badami Bagh,",Lahore
103335,"Unit No. 9, Happy Homes, 38-A, Main Gulberg,",Lahore
103336,6 F Link Model town. ,Lahore
103337,"8 K. M Sheikhupura Road, begum kot,",Lahore
103338,"9 Km Sheikhupura Road, ",Lahore
103359,"L-73, Staff Colony, Engineering University, G.T Road,",Lahore
103360,"8-Allama Iqbal Road, Near Al-Hamra Cinema, Bohra Wala Chowk, Railway Station,",Lahore
103361,"12-K, Main Boulevard, Gulberg II,",Lahore
103362,"Chowk Thokar Niaz Baig, Multan Road,",Lahore
103363,"Shop # 16, Ground Floor, Choburji Tower, Shamnagar More,",Lahore
103364,"Chowk Choburji, Al-Imran Arcade,",Lahore
103365,"Canal View,Multan Road,",Lahore
